FECHA,DIA,Tmax,Tmin,Tmed,Precip,extremo,amplitud,categoria_tmax,seco,año,mes
2010-06-09,160.0,26.7,19.6,22.2,0.0,False,7.099999999999998,Templado,True,2010,6
2010-06-10,161.0,26.5,15.0,21.0,0.0,False,11.5,Templado,True,2010,6
2010-06-11,162.0,26.3,13.8,19.8,0.0,False,12.5,Templado,True,2010,6
2010-06-12,163.0,26.1,11.2,18.8,0.0,False,14.900000000000002,Templado,True,2010,6
2010-06-13,164.0,23.6,15.1,18.6,0.0,False,8.500000000000002,Templado,True,2010,6
2010-06-14,165.0,23.3,14.1,17.2,18.8,False,9.200000000000001,Templado,False,2010,6
2010-06-15,166.0,23.6,13.3,17.5,5.8,False,10.3,Templado,False,2010,6
2010-06-16,167.0,24.6,13.6,18.0,0.8,False,11.000000000000002,Templado,False,2010,6
2010-06-17,168.0,26.0,12.5,19.8,0.0,False,13.5,Templado,True,2010,6
2010-06-18,169.0,27.2,12.2,20.2,0.0,False,15.0,Templado,True,2010,6
2010-06-19,170.0,29.1,13.7,22.0,0.0,False,15.400000000000002,Templado,True,2010,6
2010-06-20,171.0,29.8,13.2,22.9,0.0,False,16.6,Templado,True,2010,6
2010-06-21,172.0,26.7,15.7,20.7,0.0,False,11.0,Templado,True,2010,6
2010-06-22,173.0,30.2,16.0,22.3,0.0,False,14.2,Caluroso,True,2010,6
2010-06-23,174.0,29.4,14.6,21.5,0.0,False,14.799999999999999,Templado,True,2010,6
2010-06-24,175.0,30.0,14.3,22.4,0.0,False,15.7,Templado,True,2010,6
2010-06-25,176.0,29.1,14.7,21.9,0.0,False,14.400000000000002,Templado,True,2010,6
2010-06-26,177.0,28.8,13.3,21.5,0.0,False,15.5,Templado,True,2010,6
2010-06-27,178.0,28.1,15.0,21.8,0.2,False,13.100000000000001,Templado,False,2010,6
2010-06-28,179.0,29.6,14.9,22.2,0.0,False,14.700000000000001,Templado,True,2010,6
2010-06-29,180.0,31.5,16.6,23.8,0.0,False,14.899999999999999,Caluroso,True,2010,6
2010-06-30,181.0,31.0,15.7,24.3,0.0,False,15.3,Caluroso,True,2010,6
2010-07-01,182.0,33.2,15.9,25.2,0.0,False,17.300000000000004,Caluroso,True,2010,7
2010-07-02,183.0,31.2,17.5,24.6,0.0,False,13.7,Caluroso,True,2010,7
2010-07-03,184.0,27.8,19.2,23.2,0.0,False,8.600000000000001,Templado,True,2010,7
2010-07-04,185.0,31.6,19.1,25.8,0.0,False,12.5,Caluroso,True,2010,7
2010-07-05,186.0,32.5,19.7,26.0,0.0,False,12.8,Caluroso,True,2010,7
2010-07-06,187.0,30.5,17.3,24.2,0.0,False,13.2,Caluroso,True,2010,7
2010-07-07,188.0,31.6,17.0,24.8,0.0,False,14.600000000000001,Caluroso,True,2010,7
2010-07-08,189.0,35.8,21.1,27.6,0.0,True,14.699999999999996,Caluroso,True,2010,7
2010-07-09,190.0,34.6,19.7,27.1,0.0,False,14.900000000000002,Caluroso,True,2010,7
2010-07-10,191.0,32.7,19.1,25.5,0.0,False,13.600000000000001,Caluroso,True,2010,7
2010-07-11,192.0,33.3,18.0,25.7,0.0,False,15.299999999999997,Caluroso,True,2010,7
2010-07-12,193.0,34.8,18.4,26.5,0.0,False,16.4,Caluroso,True,2010,7
2010-07-13,194.0,37.5,18.4,28.1,0.0,True,19.1,Caluroso,True,2010,7
2010-07-14,195.0,37.6,16.3,27.8,0.0,True,21.3,Caluroso,True,2010,7
2010-07-15,196.0,34.6,19.0,27.4,0.0,False,15.600000000000001,Caluroso,True,2010,7
2010-07-16,197.0,34.7,18.0,26.4,0.0,False,16.700000000000003,Caluroso,True,2010,7
2010-07-17,198.0,32.3,20.5,25.8,0.0,False,11.799999999999997,Caluroso,True,2010,7
2010-07-18,199.0,32.7,18.4,25.3,0.0,False,14.300000000000004,Caluroso,True,2010,7
2010-07-19,200.0,34.0,18.3,25.9,0.0,False,15.7,Caluroso,True,2010,7
2010-07-20,201.0,32.6,19.2,25.4,0.0,False,13.400000000000002,Caluroso,True,2010,7
2010-07-21,202.0,36.9,17.5,26.3,0.0,True,19.4,Caluroso,True,2010,7
2010-07-22,203.0,36.0,18.2,26.6,0.0,True,17.8,Caluroso,True,2010,7
2010-07-23,204.0,32.5,19.9,25.2,0.0,False,12.600000000000001,Caluroso,True,2010,7
2010-07-24,205.0,29.2,20.8,24.5,0.0,False,8.399999999999999,Templado,True,2010,7
2010-07-25,206.0,33.5,18.8,25.3,0.0,False,14.7,Caluroso,True,2010,7
2010-07-26,207.0,31.4,17.1,24.5,0.0,False,14.299999999999997,Caluroso,True,2010,7
2010-07-27,208.0,29.2,17.1,23.3,0.0,False,12.099999999999998,Templado,True,2010,7
2010-07-28,209.0,31.6,17.0,24.4,0.0,False,14.600000000000001,Caluroso,True,2010,7
2010-07-29,210.0,35.3,17.3,26.1,0.0,True,17.999999999999996,Caluroso,True,2010,7
2010-07-30,211.0,32.0,20.9,25.1,0.0,False,11.100000000000001,Caluroso,True,2010,7
2010-07-31,212.0,32.0,19.2,25.0,0.0,False,12.8,Caluroso,True,2010,7
2010-08-01,213.0,33.7,16.9,25.8,0.0,False,16.800000000000004,Caluroso,True,2010,8
2010-08-02,214.0,34.8,18.4,25.8,0.0,False,16.4,Caluroso,True,2010,8
2010-08-03,215.0,32.1,20.2,25.0,0.0,False,11.900000000000002,Caluroso,True,2010,8
2010-08-04,216.0,32.5,18.2,24.6,0.0,False,14.3,Caluroso,True,2010,8
2010-08-05,217.0,34.2,19.0,25.1,0.0,False,15.200000000000003,Caluroso,True,2010,8
2010-08-06,218.0,29.6,17.7,23.9,0.0,False,11.900000000000002,Templado,True,2010,8
2010-08-07,219.0,30.6,19.4,24.4,0.0,False,11.200000000000003,Caluroso,True,2010,8
2010-08-08,220.0,32.1,20.2,26.0,0.0,False,11.900000000000002,Caluroso,True,2010,8
2010-08-09,221.0,35.0,21.0,27.2,0.0,False,14.0,Caluroso,True,2010,8
2010-08-10,222.0,36.2,20.5,28.4,0.0,True,15.700000000000003,Caluroso,True,2010,8
2010-08-11,223.0,39.8,19.4,29.8,0.0,True,20.4,Caluroso,True,2010,8
2010-08-12,224.0,37.4,20.7,27.8,0.0,True,16.7,Caluroso,True,2010,8
2010-08-13,225.0,28.9,19.1,23.6,0.0,False,9.799999999999997,Templado,True,2010,8
2010-08-14,226.0,28.2,18.8,22.8,0.0,False,9.399999999999999,Templado,True,2010,8
2010-08-15,227.0,30.3,17.6,23.8,0.0,False,12.7,Caluroso,True,2010,8
2010-08-16,228.0,28.6,18.8,22.9,0.6,False,9.8,Templado,False,2010,8
2010-08-17,229.0,28.7,19.9,22.7,0.2,False,8.8,Templado,False,2010,8
2010-08-18,230.0,30.0,19.8,23.5,0.2,False,10.2,Templado,False,2010,8
2010-08-19,231.0,29.7,18.0,23.7,0.0,False,11.7,Templado,True,2010,8
2010-08-20,232.0,32.3,16.5,24.5,0.0,False,15.799999999999997,Caluroso,True,2010,8
2010-08-21,233.0,31.8,18.2,25.1,0.0,False,13.600000000000001,Caluroso,True,2010,8
2010-08-22,234.0,35.0,16.9,25.6,0.0,False,18.1,Caluroso,True,2010,8
2010-08-23,235.0,37.0,17.7,26.4,0.0,True,19.3,Caluroso,True,2010,8
2010-08-24,236.0,36.4,18.1,27.7,0.0,True,18.299999999999997,Caluroso,True,2010,8
2010-08-25,237.0,34.3,18.6,26.6,0.0,False,15.699999999999996,Caluroso,True,2010,8
2010-08-26,238.0,37.7,16.5,27.4,0.0,True,21.200000000000003,Caluroso,True,2010,8
2010-08-27,239.0,42.4,17.5,29.8,0.0,True,24.9,Extremo,True,2010,8
2010-08-28,240.0,34.7,20.1,26.8,0.0,False,14.600000000000001,Caluroso,True,2010,8
2010-08-29,241.0,30.3,20.4,24.8,0.0,False,9.900000000000002,Caluroso,True,2010,8
2010-08-30,242.0,32.6,18.0,24.7,0.0,False,14.600000000000001,Caluroso,True,2010,8
2010-08-31,243.0,28.2,19.9,23.3,0.0,False,8.3,Templado,True,2010,8
2010-09-01,244.0,29.6,17.5,22.9,0.0,False,12.100000000000001,Templado,True,2010,9
2010-09-02,245.0,27.6,14.9,21.5,0.0,False,12.700000000000001,Templado,True,2010,9
2010-09-03,246.0,28.6,18.4,22.6,0.0,False,10.200000000000003,Templado,True,2010,9
2010-09-04,247.0,30.4,14.8,22.5,0.0,False,15.599999999999998,Caluroso,True,2010,9
2010-09-05,248.0,32.1,14.9,23.2,0.0,False,17.200000000000003,Caluroso,True,2010,9
2010-09-06,249.0,32.9,14.6,24.2,0.0,False,18.299999999999997,Caluroso,True,2010,9
2010-09-07,250.0,32.7,13.6,24.4,0.0,False,19.1,Caluroso,True,2010,9
2010-09-08,251.0,29.7,14.9,23.4,0.0,False,14.799999999999999,Templado,True,2010,9
2010-09-09,252.0,29.2,13.2,21.4,0.0,False,16.0,Templado,True,2010,9
2010-09-10,253.0,27.6,13.8,20.5,0.0,False,13.8,Templado,True,2010,9
2010-09-11,254.0,27.5,13.1,20.2,0.0,False,14.4,Templado,True,2010,9
2010-09-12,255.0,28.3,14.5,21.1,0.0,False,13.8,Templado,True,2010,9
2010-09-13,256.0,29.2,14.9,21.4,0.0,False,14.299999999999999,Templado,True,2010,9
2010-09-14,257.0,30.7,13.1,21.7,0.0,False,17.6,Caluroso,True,2010,9
2010-09-15,258.0,31.0,16.9,22.4,0.0,False,14.100000000000001,Caluroso,True,2010,9
2010-09-16,259.0,27.4,15.2,21.2,0.2,False,12.2,Templado,False,2010,9
2010-09-17,260.0,27.3,15.3,20.9,2.6,False,12.0,Templado,False,2010,9
2010-09-18,261.0,29.0,12.4,20.4,0.0,False,16.6,Templado,True,2010,9
2010-09-19,262.0,27.4,13.3,20.6,0.0,False,14.099999999999998,Templado,True,2010,9
2010-09-20,263.0,26.0,17.6,20.3,1.2,False,8.399999999999999,Templado,False,2010,9
2010-09-21,264.0,28.5,13.7,20.7,0.2,False,14.8,Templado,False,2010,9
2010-09-22,265.0,27.6,14.7,20.6,0.0,False,12.900000000000002,Templado,True,2010,9
2010-09-23,266.0,25.9,17.5,20.7,0.2,False,8.399999999999999,Templado,False,2010,9
2010-09-24,267.0,30.1,13.7,22.2,0.0,False,16.400000000000002,Caluroso,True,2010,9
2010-09-25,268.0,28.6,13.7,20.7,0.0,False,14.900000000000002,Templado,True,2010,9
2010-09-26,269.0,24.9,14.0,18.6,0.0,False,10.899999999999999,Templado,True,2010,9
2010-09-27,270.0,25.7,12.8,18.5,0.0,False,12.899999999999999,Templado,True,2010,9
2010-09-28,271.0,27.3,10.8,18.2,0.0,False,16.5,Templado,True,2010,9
2010-09-29,272.0,28.4,9.7,19.2,0.0,False,18.7,Templado,True,2010,9
2010-09-30,273.0,30.6,11.4,20.5,0.0,False,19.200000000000003,Caluroso,True,2010,9
2010-10-01,274.0,30.2,11.4,19.8,0.0,False,18.799999999999997,Caluroso,True,2010,10
2010-10-02,275.0,31.3,11.2,20.3,0.0,False,20.1,Caluroso,True,2010,10
2010-10-03,276.0,29.8,13.0,21.2,0.0,False,16.8,Templado,True,2010,10
2010-10-04,277.0,25.4,13.4,20.2,0.0,False,11.999999999999998,Templado,True,2010,10
2010-10-05,278.0,25.9,9.1,17.3,0.0,False,16.799999999999997,Templado,True,2010,10
2010-10-06,279.0,27.3,11.0,19.2,0.0,False,16.3,Templado,True,2010,10
2010-10-07,280.0,23.7,14.1,19.1,0.0,False,9.6,Templado,True,2010,10
2010-10-08,281.0,27.0,13.4,19.7,0.0,False,13.6,Templado,True,2010,10
2010-10-09,282.0,26.3,14.9,19.2,5.8,False,11.4,Templado,False,2010,10
2010-10-10,283.0,23.3,12.4,17.1,0.2,False,10.9,Templado,False,2010,10
2010-10-11,284.0,21.5,9.9,14.9,0.2,False,11.6,Templado,False,2010,10
2010-10-12,285.0,22.8,8.6,15.9,0.0,False,14.200000000000001,Templado,True,2010,10
2010-10-13,286.0,24.4,12.4,17.9,0.0,False,11.999999999999998,Templado,True,2010,10
2010-10-14,287.0,25.3,11.4,17.8,0.0,False,13.9,Templado,True,2010,10
2010-10-15,288.0,23.2,11.4,16.4,0.0,False,11.799999999999999,Templado,True,2010,10
2010-10-16,289.0,23.8,10.4,16.0,0.2,False,13.4,Templado,False,2010,10
2010-10-17,290.0,22.1,8.9,14.6,0.0,False,13.200000000000001,Templado,True,2010,10
2010-10-18,291.0,22.9,4.1,13.0,0.2,False,18.799999999999997,Templado,False,2010,10
2010-10-19,292.0,21.8,5.1,12.9,0.2,False,16.700000000000003,Templado,False,2010,10
2010-10-20,293.0,22.7,5.5,13.4,0.0,False,17.2,Templado,True,2010,10
2010-10-21,294.0,20.3,6.3,13.5,0.0,False,14.0,Templado,True,2010,10
2010-10-22,295.0,21.3,5.8,13.6,0.2,False,15.5,Templado,False,2010,10
2010-10-23,296.0,20.1,9.1,14.8,0.0,False,11.000000000000002,Templado,True,2010,10
2010-10-24,297.0,24.1,8.7,15.6,0.0,False,15.400000000000002,Templado,True,2010,10
2010-10-25,298.0,25.0,8.2,15.8,0.0,False,16.8,Templado,True,2010,10
2010-10-26,299.0,21.1,2.2,11.7,0.0,False,18.900000000000002,Templado,True,2010,10
2010-10-27,300.0,24.6,3.6,12.6,0.0,False,21.0,Templado,True,2010,10
2010-10-28,301.0,24.3,4.7,13.5,0.0,False,19.6,Templado,True,2010,10
2010-10-29,302.0,23.3,4.3,14.0,0.0,False,19.0,Templado,True,2010,10
2010-10-30,303.0,20.4,11.2,16.2,0.0,False,9.2,Templado,True,2010,10
2010-10-31,304.0,18.2,11.7,15.4,14.0,False,6.5,Frío,False,2010,10
2010-11-01,305.0,21.7,10.0,15.4,0.0,False,11.7,Templado,True,2010,11
2010-11-02,306.0,22.4,6.1,13.3,0.0,False,16.299999999999997,Templado,True,2010,11
2010-11-03,307.0,23.1,4.9,12.8,0.0,False,18.200000000000003,Templado,True,2010,11
2010-11-04,308.0,21.7,5.8,13.0,0.0,False,15.899999999999999,Templado,True,2010,11
2010-11-05,309.0,19.0,7.3,12.7,0.0,False,11.7,Frío,True,2010,11
2010-11-06,310.0,21.4,6.1,12.8,0.0,False,15.299999999999999,Templado,True,2010,11
2010-11-07,311.0,20.0,6.3,12.2,0.2,False,13.7,Frío,False,2010,11
2010-11-08,312.0,19.9,5.9,14.0,0.0,False,13.999999999999998,Frío,True,2010,11
2010-11-09,313.0,20.4,12.6,16.0,0.0,False,7.799999999999999,Templado,True,2010,11
2010-11-10,314.0,18.6,5.2,12.8,0.0,False,13.400000000000002,Frío,True,2010,11
2010-11-11,315.0,19.0,2.7,10.0,0.0,False,16.3,Frío,True,2010,11
2010-11-12,316.0,22.2,4.7,12.0,0.0,False,17.5,Templado,True,2010,11
2010-11-13,317.0,23.1,6.4,13.0,0.0,False,16.700000000000003,Templado,True,2010,11
2010-11-14,318.0,20.8,3.7,11.7,0.2,False,17.1,Templado,False,2010,11
2010-11-15,319.0,17.9,4.4,12.4,0.0,False,13.499999999999998,Frío,True,2010,11
2010-11-16,320.0,17.6,0.4,7.9,0.0,False,17.200000000000003,Frío,True,2010,11
2010-11-17,321.0,16.3,2.6,9.5,1.4,False,13.700000000000001,Frío,False,2010,11
2010-11-18,322.0,16.8,2.0,8.5,0.0,False,14.8,Frío,True,2010,11
2010-11-19,323.0,16.1,3.2,8.7,0.0,False,12.900000000000002,Frío,True,2010,11
2010-11-20,324.0,18.8,2.2,10.0,0.0,False,16.6,Frío,True,2010,11
2010-11-21,325.0,15.9,3.1,10.9,0.0,False,12.8,Frío,True,2010,11
2010-11-22,326.0,15.1,3.6,10.4,0.0,False,11.5,Frío,True,2010,11
2010-11-23,327.0,14.9,2.5,9.0,0.0,False,12.4,Frío,True,2010,11
2010-11-24,328.0,18.2,5.6,10.8,0.6,False,12.6,Frío,False,2010,11
2010-11-25,329.0,17.6,5.9,10.4,0.2,False,11.700000000000001,Frío,False,2010,11
2010-11-26,330.0,11.4,6.7,9.5,1.2,False,4.7,Frío,False,2010,11
2010-11-27,331.0,7.5,5.9,6.9,15.4,False,1.5999999999999996,Muy frío,False,2010,11
2010-11-28,332.0,14.8,2.8,8.3,1.4,False,12.0,Frío,False,2010,11
2010-11-29,333.0,7.5,5.4,6.3,15.6,False,2.0999999999999996,Muy frío,False,2010,11
2010-11-30,334.0,10.6,6.4,8.7,10.2,False,4.199999999999999,Frío,False,2010,11
2010-12-01,335.0,14.0,2.8,8.6,0.0,False,11.2,Frío,True,2010,12
2010-12-02,336.0,14.1,0.9,8.0,0.0,False,13.2,Frío,True,2010,12
2010-12-03,337.0,12.0,-2.1,4.5,0.0,False,14.1,Frío,True,2010,12
2010-12-04,338.0,10.2,-2.1,4.1,0.0,False,12.299999999999999,Frío,True,2010,12
2010-12-05,339.0,16.4,2.9,8.5,0.0,False,13.499999999999998,Frío,True,2010,12
2010-12-06,340.0,21.6,11.0,16.2,4.2,False,10.600000000000001,Templado,False,2010,12
2010-12-07,341.0,22.2,14.0,18.4,0.0,False,8.2,Templado,True,2010,12
2010-12-08,342.0,22.7,12.1,17.2,0.0,False,10.6,Templado,True,2010,12
2010-12-09,343.0,26.3,9.7,15.9,0.0,False,16.6,Templado,True,2010,12
2010-12-10,344.0,15.0,9.1,12.5,0.0,False,5.9,Frío,True,2010,12
2010-12-11,345.0,15.9,5.0,9.8,0.0,False,10.9,Frío,True,2010,12
2010-12-12,346.0,18.9,3.9,9.7,0.0,False,14.999999999999998,Frío,True,2010,12
2010-12-13,347.0,14.6,6.5,10.7,0.0,False,8.1,Frío,True,2010,12
2010-12-14,348.0,16.9,6.5,11.1,0.0,False,10.399999999999999,Frío,True,2010,12
2010-12-15,349.0,14.5,-0.4,7.8,0.0,False,14.9,Frío,True,2010,12
2010-12-16,350.0,9.2,-3.6,1.7,0.0,False,12.799999999999999,Muy frío,True,2010,12
2010-12-17,351.0,10.5,-5.3,2.8,0.2,False,15.8,Frío,False,2010,12
2010-12-18,352.0,12.2,6.7,9.8,16.2,False,5.499999999999999,Frío,False,2010,12
2010-12-19,353.0,18.1,5.2,12.2,16.0,False,12.900000000000002,Frío,False,2010,12
2010-12-20,354.0,15.2,2.4,8.4,0.0,False,12.799999999999999,Frío,True,2010,12
2010-12-21,355.0,14.8,8.2,11.1,7.6,False,6.600000000000001,Frío,False,2010,12
2010-12-22,356.0,14.1,7.8,10.8,6.4,False,6.3,Frío,False,2010,12
2010-12-23,357.0,14.2,6.1,10.0,0.0,False,8.1,Frío,True,2010,12
2010-12-24,358.0,11.9,-0.1,5.4,0.0,False,12.0,Frío,True,2010,12
2010-12-25,359.0,12.6,1.2,6.2,0.0,False,11.4,Frío,True,2010,12
2010-12-26,360.0,11.2,-1.3,4.9,0.0,False,12.5,Frío,True,2010,12
2010-12-27,361.0,13.6,-2.6,4.1,0.2,False,16.2,Frío,False,2010,12
2010-12-28,362.0,14.5,0.0,6.0,0.2,False,14.5,Frío,False,2010,12
2010-12-29,363.0,14.0,1.8,6.5,0.0,False,12.2,Frío,True,2010,12
2010-12-30,364.0,14.5,3.2,8.3,0.2,False,11.3,Frío,False,2010,12
2010-12-31,365.0,15.4,6.1,9.8,7.0,False,9.3,Frío,False,2010,12
2011-01-01,1.0,17.0,5.9,10.2,0.6,False,11.1,Frío,False,2011,1
2011-01-02,2.0,14.9,3.5,8.3,0.0,False,11.4,Frío,True,2011,1
2011-01-03,3.0,15.4,1.8,8.1,0.2,False,13.6,Frío,False,2011,1
2011-01-04,4.0,13.5,1.6,6.7,0.2,False,11.9,Frío,False,2011,1
2011-01-05,5.0,16.7,2.7,8.4,0.2,False,14.0,Frío,False,2011,1
2011-01-06,6.0,17.8,3.6,9.9,0.0,False,14.200000000000001,Frío,True,2011,1
2011-01-07,7.0,18.3,4.9,11.0,0.2,False,13.4,Frío,False,2011,1
2011-01-08,8.0,19.8,3.4,10.1,0.0,False,16.400000000000002,Frío,True,2011,1
2011-01-09,9.0,15.8,5.3,12.3,0.0,False,10.5,Frío,True,2011,1
2011-01-10,10.0,15.9,2.7,8.6,0.0,False,13.2,Frío,True,2011,1
2011-01-11,11.0,19.4,3.4,10.6,0.0,False,15.999999999999998,Frío,True,2011,1
2011-01-12,12.0,20.2,3.3,10.1,0.0,False,16.9,Templado,True,2011,1
2011-01-13,13.0,18.9,2.8,9.3,0.0,False,16.099999999999998,Frío,True,2011,1
2011-01-14,14.0,20.3,3.0,10.1,0.0,False,17.3,Templado,True,2011,1
2011-01-15,15.0,18.1,3.4,10.1,0.0,False,14.700000000000001,Frío,True,2011,1
2011-01-16,16.0,18.1,3.0,8.0,0.2,False,15.100000000000001,Frío,False,2011,1
2011-01-17,17.0,17.9,1.9,8.6,0.2,False,15.999999999999998,Frío,False,2011,1
2011-01-18,18.0,10.8,3.4,7.7,0.2,False,7.4,Frío,False,2011,1
2011-01-19,19.0,11.9,6.0,8.9,0.0,False,5.9,Frío,True,2011,1
2011-01-20,20.0,14.7,1.6,7.8,0.0,False,13.1,Frío,True,2011,1
2011-01-21,21.0,10.5,1.2,5.3,0.2,False,9.3,Frío,False,2011,1
2011-01-22,22.0,7.9,-3.2,3.2,0.0,False,11.100000000000001,Muy frío,True,2011,1
2011-01-23,23.0,5.7,1.8,3.9,0.4,False,3.9000000000000004,Muy frío,False,2011,1
2011-01-24,24.0,5.4,4.0,4.7,2.0,False,1.4000000000000004,Muy frío,False,2011,1
2011-01-25,25.0,6.7,4.3,5.8,0.0,False,2.4000000000000004,Muy frío,True,2011,1
2011-01-26,26.0,8.7,4.9,6.6,1.8,False,3.799999999999999,Muy frío,False,2011,1
2011-01-27,27.0,9.6,3.4,6.3,8.6,False,6.199999999999999,Muy frío,False,2011,1
2011-01-28,28.0,13.6,3.4,7.4,1.0,False,10.2,Frío,False,2011,1
2011-01-29,29.0,14.0,0.7,7.0,0.0,False,13.3,Frío,True,2011,1
2011-01-30,30.0,12.9,-1.2,5.6,0.2,False,14.1,Frío,False,2011,1
2011-01-31,31.0,11.6,-1.0,5.1,0.2,False,12.6,Frío,False,2011,1
2011-02-01,32.0,11.8,-2.1,4.1,0.2,False,13.9,Frío,False,2011,2
2011-02-02,33.0,14.5,-1.0,5.1,0.0,False,15.5,Frío,True,2011,2
2011-02-03,34.0,15.0,-1.7,5.9,0.0,False,16.7,Frío,True,2011,2
2011-02-04,35.0,17.1,-1.7,6.6,0.0,False,18.8,Frío,True,2011,2
2011-02-05,36.0,16.9,-0.9,6.9,0.0,False,17.799999999999997,Frío,True,2011,2
2011-02-06,37.0,18.6,0.2,8.2,0.0,False,18.400000000000002,Frío,True,2011,2
2011-02-07,38.0,16.3,0.2,8.4,0.0,False,16.1,Frío,True,2011,2
2011-02-08,39.0,15.5,1.2,7.2,0.2,False,14.3,Frío,False,2011,2
2011-02-09,40.0,16.5,0.8,8.0,0.2,False,15.7,Frío,False,2011,2
2011-02-10,41.0,16.1,1.6,7.3,0.2,False,14.500000000000002,Frío,False,2011,2
2011-02-11,42.0,15.9,-1.2,6.2,0.0,False,17.1,Frío,True,2011,2
2011-02-12,43.0,17.4,0.4,7.9,0.2,False,17.0,Frío,False,2011,2
2011-02-13,44.0,17.8,0.5,9.7,0.0,False,17.3,Frío,True,2011,2
2011-02-14,45.0,13.9,6.3,10.2,0.2,False,7.6000000000000005,Frío,False,2011,2
2011-02-15,46.0,12.6,4.4,8.7,0.2,False,8.2,Frío,False,2011,2
2011-02-16,47.0,15.1,6.4,9.5,1.0,False,8.7,Frío,False,2011,2
2011-02-17,48.0,13.4,7.5,9.9,0.0,False,5.9,Frío,True,2011,2
2011-02-18,49.0,16.9,4.1,10.6,0.0,False,12.799999999999999,Frío,True,2011,2
2011-02-19,50.0,17.4,3.8,9.6,0.0,False,13.599999999999998,Frío,True,2011,2
2011-02-20,51.0,19.6,6.1,12.7,1.8,False,13.500000000000002,Frío,False,2011,2
2011-02-21,52.0,19.4,12.0,14.9,0.0,False,7.399999999999999,Frío,True,2011,2
2011-02-22,53.0,23.9,8.3,15.3,0.0,False,15.599999999999998,Templado,True,2011,2
2011-02-23,54.0,20.7,5.7,12.8,0.0,False,15.0,Templado,True,2011,2
2011-02-24,55.0,21.2,4.5,12.0,0.0,False,16.7,Templado,True,2011,2
2011-02-25,56.0,17.0,4.4,10.0,0.0,False,12.6,Frío,True,2011,2
2011-02-26,57.0,25.9,3.3,13.2,0.0,False,22.599999999999998,Templado,True,2011,2
2011-02-27,58.0,15.4,5.3,10.7,0.8,False,10.100000000000001,Frío,False,2011,2
2011-02-28,59.0,14.4,-0.8,8.0,0.0,False,15.200000000000001,Frío,True,2011,2
2011-03-01,60.0,12.5,-1.8,5.4,0.0,False,14.3,Frío,True,2011,3
2011-03-02,61.0,13.4,-3.0,5.3,0.0,False,16.4,Frío,True,2011,3
2011-03-03,62.0,13.3,-1.7,6.3,0.0,False,15.0,Frío,True,2011,3
2011-03-04,63.0,10.8,1.4,6.6,0.2,False,9.4,Frío,False,2011,3
2011-03-05,64.0,12.6,3.3,7.7,0.0,False,9.3,Frío,True,2011,3
2011-03-06,65.0,14.1,2.3,8.5,0.0,False,11.8,Frío,True,2011,3
2011-03-07,66.0,15.2,1.4,8.8,0.0,False,13.799999999999999,Frío,True,2011,3
2011-03-08,67.0,13.5,8.6,10.5,0.0,False,4.9,Frío,True,2011,3
2011-03-09,68.0,9.7,7.9,8.8,4.8,False,1.799999999999999,Muy frío,False,2011,3
2011-03-10,69.0,10.0,7.5,8.4,0.8,False,2.5,Muy frío,False,2011,3
2011-03-11,70.0,9.9,7.4,8.7,9.4,False,2.5,Muy frío,False,2011,3
2011-03-12,71.0,17.3,7.8,11.8,0.6,False,9.5,Frío,False,2011,3
2011-03-13,72.0,18.3,3.2,10.8,1.8,False,15.100000000000001,Frío,False,2011,3
2011-03-14,73.0,16.9,8.6,11.8,11.0,False,8.299999999999999,Frío,False,2011,3
2011-03-15,74.0,17.4,7.8,11.5,2.0,False,9.599999999999998,Frío,False,2011,3
2011-03-16,75.0,17.1,2.4,11.4,0.0,False,14.700000000000001,Frío,True,2011,3
2011-03-17,76.0,19.0,8.0,13.9,0.0,False,11.0,Frío,True,2011,3
2011-03-18,77.0,20.2,5.3,12.2,0.0,False,14.899999999999999,Templado,True,2011,3
2011-03-19,78.0,22.6,4.0,13.2,0.0,False,18.6,Templado,True,2011,3
2011-03-20,79.0,17.4,6.1,11.7,0.0,False,11.299999999999999,Frío,True,2011,3
2011-03-21,80.0,14.3,4.1,10.0,0.0,False,10.200000000000001,Frío,True,2011,3
2011-03-22,81.0,12.3,6.9,8.9,0.6,False,5.4,Frío,False,2011,3
2011-03-23,82.0,13.6,8.3,10.7,0.0,False,5.299999999999999,Frío,True,2011,3
2011-03-24,83.0,16.2,10.3,12.3,0.0,False,5.899999999999999,Frío,True,2011,3
2011-03-25,84.0,16.9,10.3,12.8,0.0,False,6.599999999999998,Frío,True,2011,3
2011-03-26,85.0,20.0,6.1,13.0,0.0,False,13.9,Frío,True,2011,3
2011-03-27,86.0,22.8,6.6,15.3,0.0,False,16.200000000000003,Templado,True,2011,3
2011-03-28,87.0,21.1,9.2,15.2,0.0,False,11.900000000000002,Templado,True,2011,3
2011-03-29,88.0,19.4,9.0,13.4,0.2,False,10.399999999999999,Frío,False,2011,3
2011-03-30,89.0,22.2,8.8,15.7,0.0,False,13.399999999999999,Templado,True,2011,3
2011-03-31,90.0,22.6,7.3,15.2,0.0,False,15.3,Templado,True,2011,3
2011-04-01,91.0,22.3,8.1,14.9,0.0,False,14.200000000000001,Templado,True,2011,4
2011-04-02,92.0,26.7,7.3,17.3,0.0,False,19.4,Templado,True,2011,4
2011-04-03,93.0,23.4,13.3,17.4,0.0,False,10.099999999999998,Templado,True,2011,4
